GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,TIME_REMAINING,CLUTCH
Shot Chart Detail,22100445,606,1628369,Jayson Tatum,1610612738,Boston Celtics,4,0,59,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,96,115,1,0,20211218,BOS,NYK,59,True
Shot Chart Detail,22100489,678,1628369,Jayson Tatum,1610612738,Boston Celtics,4,1,43,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,46,1,0,20211225,MIL,BOS,103,True
Shot Chart Detail,22100578,546,1628369,Jayson Tatum,1610612738,Boston Celtics,4,1,46,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,2,41,1,1,20220106,NYK,BOS,106,True
Shot Chart Detail,22100578,586,1628369,Jayson Tatum,1610612738,Boston Celtics,4,0,2,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,105,140,1,1,20220106,NYK,BOS,2,True
Shot Chart Detail,22100609,594,1628369,Jayson Tatum,1610612738,Boston Celtics,4,1,54,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,40,6,1,1,20220110,BOS,IND,114,True
Shot Chart Detail,22100609,625,1628369,Jayson Tatum,1610612738,Boston Celtics,4,0,1,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-195,29,1,1,20220110,BOS,IND,1,True
Shot Chart Detail,22100609,668,1628369,Jayson Tatum,1610612738,Boston Celtics,5,1,2,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,15,1,1,20220110,BOS,IND,62,True
Shot Chart Detail,22100671,628,1628369,Jayson Tatum,1610612738,Boston Celtics,4,1,59,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,-15,1,0,20220119,BOS,CHA,119,True
Shot Chart Detail,22100688,617,1628369,Jayson Tatum,1610612738,Boston Celtics,4,1,18,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-42,98,1,0,20220121,BOS,POR,78,True
Shot Chart Detail,22100688,645,1628369,Jayson Tatum,1610612738,Boston Celtics,4,0,6,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,217,145,1,0,20220121,BOS,POR,6,True
Shot Chart Detail,22100856,610,1628369,Jayson Tatum,1610612738,Boston Celtics,4,0,43,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,32,8,1,0,20220213,BOS,ATL,43,True
Shot Chart Detail,22100875,566,1628369,Jayson Tatum,1610612738,Boston Celtics,4,1,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,142,214,1,0,20220216,BOS,DET,117,True
Shot Chart Detail,22100875,602,1628369,Jayson Tatum,1610612738,Boston Celtics,4,0,1,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,7,198,1,0,20220216,BOS,DET,1,True
Shot Chart Detail,22100905,640,1628369,Jayson Tatum,1610612738,Boston Celtics,4,1,13,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-13,24,1,1,20220226,DET,BOS,73,True
Shot Chart Detail,22100940,614,1628369,Jayson Tatum,1610612738,Boston Celtics,4,1,34,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-91,254,1,1,20220303,BOS,MEM,94,True
Shot Chart Detail,22100940,635,1628369,Jayson Tatum,1610612738,Boston Celtics,4,0,30,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-18,21,1,1,20220303,BOS,MEM,30,True
Shot Chart Detail,22100960,640,1628369,Jayson Tatum,1610612738,Boston Celtics,4,1,27,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-124,113,1,1,20220306,BOS,BKN,87,True
Shot Chart Detail,22101014,584,1628369,Jayson Tatum,1610612738,Boston Celtics,4,0,34,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,15,71,136,1,0,20220313,BOS,DAL,34,True
Shot Chart Detail,22101014,603,1628369,Jayson Tatum,1610612738,Boston Celtics,4,0,2,Missed Shot,Turnaround Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-10,263,1,0,20220313,BOS,DAL,2,True
Shot Chart Detail,22101139,620,1628369,Jayson Tatum,1610612738,Boston Celtics,4,1,40,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,29,21,1,1,20220330,BOS,MIA,100,True
Shot Chart Detail,22101153,639,1628369,Jayson Tatum,1610612738,Boston Celtics,4,0,39,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,-1,1,1,20220401,BOS,IND,39,True
Shot Chart Detail,22100007,652,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,1,37,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,39,107,1,1,20211020,MEM,CLE,97,True
Shot Chart Detail,22100007,664,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,0,51,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,2,257,1,1,20211020,MEM,CLE,51,True
Shot Chart Detail,22100034,630,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,1,56,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,27,57,1,0,20211023,LAC,MEM,116,True
Shot Chart Detail,22100040,664,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,0,57,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,6,38,1,0,20211024,LAL,MEM,57,True
Shot Chart Detail,22100040,654,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,0,50,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,2,31,1,0,20211024,LAL,MEM,50,True
Shot Chart Detail,22100070,618,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,1,16,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-186,177,1,0,20211028,GSW,MEM,76,True
Shot Chart Detail,22100070,624,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,0,35,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-55,278,1,0,20211028,GSW,MEM,35,True
Shot Chart Detail,22100070,679,1629630,Ja Morant,1610612763,Memphis Grizzlies,5,0,57,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-28,35,1,1,20211028,GSW,MEM,57,True
Shot Chart Detail,22100100,595,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,1,18,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-9,204,1,0,20211101,MEM,DEN,78,True
Shot Chart Detail,22100100,599,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,0,44,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-67,63,1,0,20211101,MEM,DEN,44,True
Shot Chart Detail,22100100,606,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,0,15,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,16,1,1,20211101,MEM,DEN,15,True
Shot Chart Detail,22100114,593,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,0,35,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21,-210,48,1,0,20211103,MEM,DEN,35,True
Shot Chart Detail,22100149,642,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,0,56,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,8,1,1,20211108,MEM,MIN,56,True
Shot Chart Detail,22100149,644,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,0,32,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,153,228,1,1,20211108,MEM,MIN,32,True
Shot Chart Detail,22100149,723,1629630,Ja Morant,1610612763,Memphis Grizzlies,5,1,6,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-31,67,1,0,20211108,MEM,MIN,66,True
Shot Chart Detail,22100164,675,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,1,19,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,12,-69,106,1,0,20211110,MEM,CHA,79,True
Shot Chart Detail,22100164,692,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,0,41,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,13,1,1,20211110,MEM,CHA,41,True
Shot Chart Detail,22100261,643,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,1,9,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,33,30,1,0,20211122,UTA,MEM,69,True
Shot Chart Detail,22100272,640,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,1,11,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,7,1,0,20211124,MEM,TOR,71,True
Shot Chart Detail,22100460,676,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,1,28,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,10,85,1,1,20211220,MEM,OKC,88,True
Shot Chart Detail,22100460,679,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,0,58,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-26,29,1,0,20211220,MEM,OKC,58,True
Shot Chart Detail,22100485,683,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,0,56,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,6,57,1,0,20211223,GSW,MEM,56,True
Shot Chart Detail,22100485,692,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,0,14,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,140,258,1,0,20211223,GSW,MEM,14,True
Shot Chart Detail,22100485,709,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,0,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,33,11,334,1,0,20211223,GSW,MEM,0,True
Shot Chart Detail,22100505,650,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,1,24,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-9,58,1,0,20211227,PHX,MEM,84,True
Shot Chart Detail,22100505,690,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,0,0,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-43,54,1,1,20211227,PHX,MEM,0,True
Shot Chart Detail,22100520,638,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,1,54,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,103,246,1,0,20211229,MEM,LAL,114,True
Shot Chart Detail,22100520,651,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,1,15,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,18,1,0,20211229,MEM,LAL,75,True
Shot Chart Detail,22100520,653,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,1,13,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20211229,MEM,LAL,73,True
Shot Chart Detail,22100520,657,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,0,34,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,18,1,0,20211229,MEM,LAL,34,True
Shot Chart Detail,22100554,689,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,1,16,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,65,69,1,1,20220103,BKN,MEM,76,True
Shot Chart Detail,22100562,624,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,1,19,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,-5,1,0,20220104,CLE,MEM,79,True
Shot Chart Detail,22100562,628,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,0,50,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-26,34,1,0,20220104,CLE,MEM,50,True
Shot Chart Detail,22100562,633,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,0,29,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,15,1,1,20220104,CLE,MEM,29,True
Shot Chart Detail,22100562,641,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,0,21,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,3,1,1,20220104,CLE,MEM,21,True
Shot Chart Detail,22100606,731,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,0,25,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,37,272,1,0,20220109,LAL,MEM,25,True
Shot Chart Detail,22100614,686,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,1,21,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-49,29,1,0,20220111,MEM,GSW,81,True
Shot Chart Detail,22100614,690,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,0,53,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,11,-64,101,1,1,20220111,MEM,GSW,53,True
Shot Chart Detail,22100614,696,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,0,28,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,8,1,1,20220111,MEM,GSW,28,True
Shot Chart Detail,22100674,734,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,1,40,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-25,67,1,0,20220119,MIL,MEM,100,True
Shot Chart Detail,22100674,746,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,0,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-37,264,1,0,20220119,MIL,MEM,39,True
Shot Chart Detail,22100674,755,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,0,14,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,16,36,1,1,20220119,MIL,MEM,14,True
Shot Chart Detail,22100674,764,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,0,3,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,22,1,0,20220119,MIL,MEM,3,True
Shot Chart Detail,22100692,677,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,1,41,Missed Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,29,99,1,0,20220121,DEN,MEM,101,True
Shot Chart Detail,22100705,684,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,1,59,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20220123,DAL,MEM,119,True
Shot Chart Detail,22100728,690,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,1,21,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,5,136,1,0,20220126,SAS,MEM,81,True
Shot Chart Detail,22100740,618,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,1,28,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,3,1,1,20220128,MEM,UTA,88,True
Shot Chart Detail,22100740,625,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,0,47,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,94,110,1,1,20220128,MEM,UTA,47,True
Shot Chart Detail,22100761,641,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,1,55,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,7,1,1,20220131,PHI,MEM,115,True
Shot Chart Detail,22100761,673,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,0,19,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-15,81,1,0,20220131,PHI,MEM,19,True
Shot Chart Detail,22100761,690,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,0,8,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-7,23,1,1,20220131,PHI,MEM,8,True
Shot Chart Detail,22100761,748,1629630,Ja Morant,1610612763,Memphis Grizzlies,5,1,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-141,253,1,0,20220131,PHI,MEM,111,True
Shot Chart Detail,22100761,756,1629630,Ja Morant,1610612763,Memphis Grizzlies,5,1,10,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,58,1,0,20220131,PHI,MEM,70,True
Shot Chart Detail,22100761,766,1629630,Ja Morant,1610612763,Memphis Grizzlies,5,0,34,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,136,214,1,0,20220131,PHI,MEM,34,True
Shot Chart Detail,22100776,697,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,0,45,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,19,1,1,20220202,NYK,MEM,45,True
Shot Chart Detail,22100879,705,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,0,4,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-129,228,1,0,20220216,MEM,POR,4,True
Shot Chart Detail,22100892,729,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,1,42,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-4,21,1,0,20220224,MIN,MEM,102,True
Shot Chart Detail,22100892,752,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,0,5,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,11,262,1,0,20220224,MIN,MEM,5,True
Shot Chart Detail,22100909,662,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,1,23,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,11,99,1,0,20220226,CHI,MEM,83,True
Shot Chart Detail,22100909,678,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,0,32,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-22,111,1,0,20220226,CHI,MEM,32,True
Shot Chart Detail,22100940,610,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,1,58,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,43,262,1,0,20220303,BOS,MEM,118,True
Shot Chart Detail,22100940,636,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,0,20,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-16,267,1,1,20220303,BOS,MEM,20,True
Shot Chart Detail,22100964,703,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,1,18,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,130,227,1,0,20220306,HOU,MEM,78,True
Shot Chart Detail,22101000,731,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,1,24,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-5,117,1,1,20220311,MEM,NYK,84,True
Shot Chart Detail,22101000,734,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,1,11,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,8,1,1,20220311,MEM,NYK,71,True
Shot Chart Detail,22101000,741,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,0,41,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-28,102,1,0,20220311,MEM,NYK,41,True
Shot Chart Detail,22101018,673,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,1,4,Missed Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,28,1,0,20220313,OKC,MEM,64,True
Shot Chart Detail,22100012,614,203999,Nikola Jokić,1610612743,Denver Nuggets,4,0,35,Made Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-4,46,1,1,20211020,PHX,DEN,35,True
Shot Chart Detail,22100024,633,203999,Nikola Jokić,1610612743,Denver Nuggets,4,1,32,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,132,36,1,1,20211022,DEN,SAS,92,True
Shot Chart Detail,22100114,596,203999,Nikola Jokić,1610612743,Denver Nuggets,4,0,22,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,14,1,1,20211103,MEM,DEN,22,True
Shot Chart Detail,22100114,620,203999,Nikola Jokić,1610612743,Denver Nuggets,4,0,0,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,48,101,1,0,20211103,MEM,DEN,0,True
Shot Chart Detail,22100182,661,203999,Nikola Jokić,1610612743,Denver Nuggets,4,0,52,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-241,11,1,0,20211112,DEN,ATL,52,True
Shot Chart Detail,22100182,664,203999,Nikola Jokić,1610612743,Denver Nuggets,4,0,28,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,72,198,1,0,20211112,DEN,ATL,28,True
Shot Chart Detail,22100204,587,203999,Nikola Jokić,1610612743,Denver Nuggets,4,1,47,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-15,33,1,0,20211115,DAL,DEN,107,True
Shot Chart Detail,22100375,576,203999,Nikola Jokić,1610612743,Denver Nuggets,4,1,29,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-4,115,1,1,20211208,NOP,DEN,89,True
Shot Chart Detail,22100375,593,203999,Nikola Jokić,1610612743,Denver Nuggets,4,0,16,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,16,1,1,20211208,NOP,DEN,16,True
Shot Chart Detail,22100375,605,203999,Nikola Jokić,1610612743,Denver Nuggets,4,0,0,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,-31,211,1,0,20211208,NOP,DEN,0,True
Shot Chart Detail,22100375,647,203999,Nikola Jokić,1610612743,Denver Nuggets,5,1,27,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-38,8,1,0,20211208,NOP,DEN,87,True
Shot Chart Detail,22100375,656,203999,Nikola Jokić,1610612743,Denver Nuggets,5,1,0,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-15,41,1,1,20211208,NOP,DEN,60,True
Shot Chart Detail,22100482,673,203999,Nikola Jokić,1610612743,Denver Nuggets,4,0,53,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-18,38,1,0,20211223,DEN,CHA,53,True
Shot Chart Detail,22100482,678,203999,Nikola Jokić,1610612743,Denver Nuggets,4,0,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,116,242,1,0,20211223,DEN,CHA,33,True
Shot Chart Detail,22100514,611,203999,Nikola Jokić,1610612743,Denver Nuggets,4,1,7,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,27,36,1,0,20211228,GSW,DEN,67,True
Shot Chart Detail,22100528,661,203999,Nikola Jokić,1610612743,Denver Nuggets,4,1,31,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,26,17,1,1,20220307,DEN,GSW,91,True
Shot Chart Detail,22100528,671,203999,Nikola Jokić,1610612743,Denver Nuggets,4,0,35,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,0,99,1,1,20220307,DEN,GSW,35,True
Shot Chart Detail,22100575,594,203999,Nikola Jokić,1610612743,Denver Nuggets,4,1,28,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-26,17,1,1,20220105,DEN,UTA,88,True
Shot Chart Detail,22100575,601,203999,Nikola Jokić,1610612743,Denver Nuggets,4,0,44,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,12,1,1,20220105,DEN,UTA,44,True
Shot Chart Detail,22100588,627,203999,Nikola Jokić,1610612743,Denver Nuggets,4,1,37,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,48,98,1,1,20220107,DEN,SAC,97,True
Shot Chart Detail,22100601,615,203999,Nikola Jokić,1610612743,Denver Nuggets,4,1,46,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,22,33,1,0,20220109,OKC,DEN,106,True
